image_id,text,label
484c787djw1dybsv3dn7lj.jpg,"Forward: Our school needs clothes and shoes for children aged from four to ten years old, old and new, clean. The Tibetan region in Sichuan is also the highest elevation region in the world. Because there are few people who donate less clothes to children, children of this age are short of clothes. If you have suitable clothes, please mail them to: 627350 Changsha Gongma Primary School, Shiqu County, Ganzi Tibetan Autonomous Prefecture. Principal: Dawa 18923491809. Please turn it around.",0
a7a30d9agw1dzap38gyfyj.jpg,"It is not enough to see ""outsiders"" in the domestic officialdom. Now, even the chairman of the National Disabled Persons' Federation is held by foreigners? Recently, it was widely reported on Weibo that Zhang Haidi, the president of the China Disabled Persons' Federation, had moved out of Qingdao, Shandong Province, to Osaka, Japan. This makes the new generation who was touched by Zhang Haidi in the 1980s feel so sad. Therefore, netizens strongly demanded that ""Japanese Zhang Haidi"" should resign from the office of the chairman of the China Disabled Persons' Federation.",0
9bd0c0edjw1dwnp3cu2xuj.jpg,"The ""Thirteen Hairpins in Jinling"" made by the Chinese made its box office zero. Japan's ""Chaste Son"" 3D will be released in Chinese Mainland on September 12. September 12 is not only the anniversary of the Nanjing Massacre, but also the National Day. Don't forget the national humiliation!! As a Chinese, dare you let the box office of Zhenzi 3D go to zero on September 12. Friends pick up your mouse, copy and paste it, turn it around!",0
86695a88jw1e5sud7hqwmj20k00zk7aq.jpg,"China's sixth set of RMB will be listed in 2013, and new currencies of 1000 yuan and 500 yuan will be added. The banknotes are getting bigger and bigger, but less and less valuable.",0
005TAjNCjw1es8hn7e0d1j30ci0m8aag.jpg,"Attention of parents: Now there are more and more children with leukemia. The Maternal and Child Health Care Center reminds you, please don't drink milk drinks with additives for your baby, and tell your friends who have children at home, such as Wangzai Milk, Coca-Cola, Shuangweiwei, Wahaha AD Calcium Milk, Future Star, QQ Star, and Meijuyuan Fruit Milk with pineapple flavor. Both contain Botox. Now it is urgent to recall. Turn around if you have children! If you have no children, please turn around!",0
a7e85a24jw1dz1mi63tocj.jpg,"#The change of ownership of Jingji 100 Building # [online news of the change of ownership of Jingji 100 Building, the highest building in Shenzhen, last night] Yesterday evening, netizens reported that Chen Hua, a member of the National Committee of the Chinese People's Political Consultative Conference and chairman of the Shenzhen private real estate company Jingji Group, had lost the controlling right of the landmark of Shenzhen - Jingji 100 Building in Macau gambling, and now the building is going through the transfer procedures. The industry said that the building was valued at more than 10 billion yuan. O Web link",0
6eeeb0c7jw1e0i9r2180uj.jpg,"Turn to: Sichuan Tibetan areas need clothes and shoes for children aged 4 to 10 years old, old and new, just wash them. Address: Changsha Gongma Primary School, West District, Shiqu County, Ganzi Tibetan Autonomous Region, Sichuan Province, Zip code: 627350 Principal: Dawa 15884044467 If there is no suitable clothes to mail, please help to change the sticker. Maybe your simple copy will give children a happy tomorrow!",0
79293fabjw1emhsvi27tfj20hs0nqmy2.jpg,"Notice for missing person: Wu Mengyue, female, 3 years old: Date of disappearance: around 2:00 p.m. on November 18, 2014; Location of disappearance: at the gate of Huaguan Tiandi, Fangshan District. Children should be convenient. The skill of turning paper in the old man's bag. The child is right behind him. Turn around and the child will be lost. Parents and family have collapsed. If there is an insider, please provide clues to help find the child, and the kind-hearted person can help forward the spread. Informed contact number: 18513039390. 2 double cross roads",0
470bf257gw1ev900k7h0jj20gj0gkq63.jpg,"[Qixi Qiqiao] As for the custom of Qixi Qiqiao, it was recorded in the earliest Xijing Miscellaneous Records by Ge Hong of the Jin Dynasty that ""the colorful women of Han Dynasty often wear seven hole needles in Kaijin Tower on July 7"". Colorful women are a kind of palace women in the Han Dynasty. The seven holes represent the seven orifices of the human body. The meaning of open-mindedness is also clear. This night, we should put melons and fruits in the courtyard and beg for ""You Xi Zi Net on melons"". Xizi is a spider, also known as Ximu, which obviously means begging for children. O Begging for Skills on Qixi",1
a476f565jw1ettcz5tc7jj20qo0k0ta3.jpg,"A tragic traffic accident occurred in Yunxi County, Shiyan City, Hubei Province this afternoon! Life is fragile, go and cherish. 2 Shiyan · Hongwei Road block",0
65d28670jw1ee1zwx8h5ij20f10qogo8.jpg,I saw my home. People who live in Chuanyin Moka pay attention to the O page link,0
8d944b9djw1eq51bs1zsyj20oz18g0xs.jpg,"Sir Run Run Run's funeral today Mourning, we have hundreds of school teaching buildings called ""Shaw Teaching Building"". How many hospitals have ""Shaw Outpatient Building"". The old man donated hundreds of billions of medical and educational facilities in his life. Mr. Shaw, go all the way!! A real person should be remembered! Three minutes of silence! Please turn around if you are in a group!",0
90280878gw1ekfeuvq598j20890a7weo.jpg,"[The first class teacher in Wuhan ""offered a reward"" of 50 yuan to encourage students to jump off the building and break their legs for a 12-year-old boy] A surprising event disclosed by the Hanyang Bureau of Justice yesterday: the first class teacher in Hanyang Primary School was happy after paying a salary and offered a reward of 50 yuan to encourage students to jump off the second floor. A 12-year-old student could not resist the temptation to jump off the spot and break his leg. Why are there so many black sheep in the teaching team now? O The first class teacher in Wuhan ""offered a reward"" of 50 yuan to encourage students to jump from the building, and the 12-year-old boy broke his leg",0
4d7c435fjw1e0ixxcfspwj.jpg,"Sichuan Tibetan areas need clothes and shoes for children aged 4 to 10 years old, old and new, just wash them. Address: Changsha Gongma Primary School, West District, Shiqu County, Ganzi Tibetan Autonomous Region, Sichuan Province, Zip code: 627350 Principal: Dawa 15884044467 If there is no suitable clothes to mail, please help to change the sticker. Maybe your simple copy will give children a happy tomorrow@ Yang Luxi",0
6693ce84gw1exxxo3p32fj20c80850t6.jpg,"#Things around Wuhan # [The most handsome bus driver came to Wuhan to drive] ""The bus driver is so handsome."" Recently, a citizen posted the driver's photo online while taking the No. 34 bus, making the driver become a network celebrity overnight. In fact, this driver named Zhang Wei is not famous for the first time. As early as 2012, when he was driving a bus in Xiamen, he became a Weibo celebrity because of his ""high beauty"". O Chutian Metropolis Daily",1
652f5916jw1ezvaf7f5q3j20ck06rdgf.jpg,"[Beijing Transportation Development Research Center: The ultimate goal of traffic congestion control is to restrict motor vehicles] Guo Jifu, director of Beijing Transportation Development Research Center, said that the per capita ownership level of cars in Beijing is twice that of Tokyo, and the use level is four times that of Tokyo. Tokyo has quite strict management measures, such as parking, which is the same as London's congestion charge. No matter what measures, the ultimate goal is to reduce the intensity of car use. O Beijing implemented six restrictions on single and double numbers in 9 years",1
4e253b85jw1ev1geqx5gaj20ch0m8tah.jpg,"#On the 70th anniversary of the victory of the Anti-Japanese War, the 9.3 military parade # as Tianjin people! Chinese! I really want to cry! Really can't be seen as news! I was very happy to have a good birthday! How can I carry such a sense of guilt! A simple citizen dare not assert, but it is shameless for a country to block the news in such an era! A kilometer around the city was blasted flat, and there was still a sense of shock in the city. There were 11 squadrons of soldiers! You tell me how many people died!",0
7061c249jw1ezm4d78honj20g60b1jtt.jpg,"Reminded by Smurf, the little whale searched the information of the accident elevator manufacturer and found that the elevator and escalator accidents produced by the manufacturer have been frequent, which has caused considerable casualties",1
a432d96fjw1eqepsrvnjej20hs0hsgn1.jpg,"Shunde Experimental Primary School's notice for finding people 13759695559 helped spread. This morning, a three-year-old girl was abducted near the Jinxiu Garden Community. The little girl could tell her father's mobile phone number. From the perspective of monitoring, it was taken away by a man in his forties. Now adults are all crazy. Anyone who knows it, please tell it. Thank you very much for the brothers and sisters who saw the information. Please pay attention to the link of the contact O page",0
71cb30cfgw1dx2vwmz45zj.jpg,"The latest news from Sina.com: China and Japan exchanged fire on Diaoyu Island, and there have been casualties!!!!!",0
005TGeO8jw1ew2b6y58efj307e075mx6.jpg,"Today, I am grateful to Xiaoyong, a disabled paraplegic in Beijing, for coming to visit me in the hospital! I bought a lot of fruit! And my favorite Beijing roast duck! He saw that my face was very pale 10 days after the operation! Help me to get a 200 yuan meal card in the hospital canteen! Let me eat better and increase nutrition! He is not easy in Beijing! I have complete paraplegia of my lower limbs, and I drive to earn money for survival! A love! A warm! Thanks for what Xiaoyong has done for me 2 Beijing Rehabilitation Center",1
41e0ae19gw1e3xd8dabq6j20be0f2t9u.jpg,"[The Red Cross Society of China is a fake] China is the only country that does not join the International Red Cross Society. Joining the International Red Cross requires that the accounts be made public to the International Red Cross, which China considers to be interference in internal affairs. Therefore, it has established a fake that is different from the International Red Cross. In short, the Red Cross Society affiliated to the Ministry of Civil Affairs is a copycat.",0
4659d332gw1e3y64bzxs7j20c80aet9n.jpg,"[The Federation of Red Cross Societies of China is the only member state that does not join the International Red Cross Society] To join the International Red Cross Society, it must comply with international standards in terms of personnel arrangements, actions and management, and the accounts must be open to the International Red Cross Society. Some companies believe that this is interference in China's internal affairs. Our Red Cross Society, which is subordinate to the Ministry of Civil Affairs, is a shanzhai. [81% of the Sangong budget is spent on going abroad. What do they go abroad for?] O webpage link",0
70a9843ejw1du840x3lijj.jpg,"[Delete the wrong file and empty the recycle bin. How to retrieve it!] If you accidentally delete the wrong file and empty the recycle bin, what should you do? In three steps, you can retrieve the things you deleted and emptied the recycle bin (turn)",0
75b52ed2jw1exz0u7c66tj20c80930tf.jpg,"[A man has 500 female netizens cheating money and sex at the same time because of his high beauty and emotional intelligence] Jin, 23, of Jiaxing, has 500 female netizens in his address book, and he chooses to cheat money or both. The police said that although Mr. Jin has only junior high school education, he has good appearance and high emotional quotient, so he can succeed many times. After he was arrested, he also cunningly argued that he only wanted to have a good relationship. I don't know why they transferred money to me. O Web link",1
6a5ce645jw1ezhnk96jgvj20ci0godgx.jpg,"[Primary school students write to the secretary of the municipal party committee: Can you let adults swear less?] Recently, Zhao Tong, a student of the First National Experimental Primary School in Lichuan, Hubei Province, wrote a letter to Secretary Sha. He put forward three suggestions in his letter: the bus is too crowded, and every time the driver yells at him, ""his heart is broken"", and asked the secretary of the municipal party committee to let the adults swear less. It is reported that Sha Yushan has taken note of this letter and decided to conduct field investigation before the school. (Chongqing Morning Post)",1
9b6c42f3jw1ev3mhlawhwj20h90ak3zq.jpg,"Dear search and rescue dogs, when everyone pays tribute to the firefighters who died, you may have sacrificed a lot of friends, and we also pay tribute to you! Although your death and injury may not be reported in the news, we still love you. May your little soul rest in peace! The love and emotion between us are always",0
65e59aecjw1ely6nz0yhkj20bh0brwf1.jpg,I don't know the truth! But also pay attention,0
6106a4f0jw1ejk4uvf0mkj20hs0vkag8.jpg,"[Fang Zuming gave out a list of 120 drug users for self-protection] The local police in Taipei has launched a special anti-drug campaign. In addition to tracking down Ke Zhendong's circle of friends, it is said that it has targeted 32 people in the entertainment circle. In order to protect himself, Fang Zu's name was handed down to reveal the inside story of drug abuse in the entertainment circle. The mainland police are carrying out a comprehensive inventory. In addition to holding a list of 120 drug abuse stars, they are also targeting two high-profile male stars with the surname C and one with the surname H, which is likely to set off a big storm of drug control in the entertainment circle.",0
a016b563jw1et9c3cjuhbj20hs0vkgn3.jpg,"A serious explosion occurred in the Chlor-Alkali Co., Ltd. of Sanyou Group, Nanbao Development Zone, Tangshan City, Hebei Province, causing 1088 people to be seriously injured at the scene. The death toll increased from 7 to 26. The injured have been sent to the nearest hospital. Provincial leaders have arrived at the scene... In addition, the explosion has spread carcinogens in a large area and has spread to Fengnan area. It is recommended to close doors and windows, wear masks when going out, and take less children out@ Ping'an Ninghe @ Beijing Kitchen New",0
6e05a6dajw1evsk0iz7vtj20hs0nqjtd.jpg,"Netizens revealed that a rickshaw with the words ""high price recycling xxx"" appeared on the inner ring elevated! Figure by @ live broadcast in Shanghai",1
77c3ad99jw1eemnordwavj20qo0k0jwc.jpg,"In general, NHK of Japan does not talk nonsense, and an old expert said that 30% is in the high seas of Apes, Australia& nbsp;& nbsp;& nbsp;& nbsp;& nbsp;& nbsp;& nbsp;& nbsp;& nbsp;& nbsp;& nbsp;& nbsp; Forward a letter from an Australian friend just now: ""The plane has been found, in the direction of Perth, Australia, on the high sea. The wreckage. One of the main parts that can be recovered is undoubtedly the MH370. The others gave up and turned to the black box and cockpit recorder. The Australian Navy has sent boats to the ship."" I hope it is not true. I am in: 2 Japan",0
9476038djw1erb3w1vop6j20k00zkn2k.jpg,"It's for my friend. Hurry to find the child, ask for help&nbsp& nbsp;& nbsp;& nbsp;& nbsp; Contact person Ning Jichun 13940292999 2 Jiaoda Road",0
0061UJiXjw1es2ecqzaloj30c8091ab6.jpg,"Inspiration: The reward was 100000 yuan. Yesterday morning, the three-year-old girl who was the owner of a community in Fuyang City was abducted near the Jinxiu Garden Community. From the perspective of monitoring, it was carried away by a man in his forties. Informed, the remuneration is 100000 yuan. Contact: Ning Jichun 139402929 (From @ Weibo desktop O Weibo desktop homepage)",0
64e7a48ejw1e0pfj8w1yjj.jpg,"[Don't buy too active fish] Go to buy fish. The result is amazing. The vendor adds a kind of white powder into the water basin and quickly mixes it by hand. After a while, the white powder does not dissolve. Pour the half-dead fish and shrimp into it, and then jump away, as if it had just been caught from the river. This is a catalyst that can cause cancer, commonly known as fish spirit, and also has an impact on intelligence. Tell each other that it is necessary to let more people know!",0
005Cy84Agw1evtt98tua7j30kw0hs75g.jpg,"Urgent notice: The MCH notice: Now more and more children have leukemia. The MCH reminds you, please don't drink milk drinks with additives for your baby. Tell your friends who have children at home, such as Wangzai milk, Coca-Cola, Shuangweiwei, Wahaha AD calcium milk, Futurestar, QQ star, Meijuyuan fruit milk with pineapple flavor. Both contain Botox. Let's take action and pass on our love! 2 Nanjing Lukou Block",0
93048c39jw1e4x5myp09nj206e05v0t3.jpg,"Check the toothpaste in your home immediately, pay attention to the color bar at the bottom of the reverse side of the toothpaste tube. If the black bar falls off immediately, try to buy the green one!!! Toothpaste color strips are divided into four types: green, blue, red and black, and green: pure natural; Blue: natural+medicine; Red: natural+chemical composition; Black: pure chemical. The black ones account for most of the domestic market. If you want to choose the green ones, you should pay attention to them",0
aad4ce86jw1e5j5n200t7j20kb0hswf4.jpg,"[Urgent notice! Please be careful to buy cherries!] This year, there is a maggot parasite in cherries, which is found in most cherries. Experiment method: find the best and freshest cherry, put it in a transparent glass, pour water into it, and then put some salt, and you will see these maggots from the intact skin to the outside in about 2 minutes. Spread! (turn) [comment] It's disgusting~~What else can I eat?! Spread@ Li Xiaopeng V",0
89d0c623jw1e2l43sqg5nj.jpg,"''Forward it quickly! It's urgent!!!!! Dear friends: CCTV's Focus Talk has been broadcast. Please send this message to the groups you know. Coca-Cola admitted that its fruit orange contains carbendazim, a pesticide banned by the United States, which can cause brain paralysis, liver cancer and other cancers. Including (fruit orange) being sold in Hong Kong",0
0065HOLujw1erxtalrc1wj30ku0dzdgm.jpg,"Urgent notice:! The Maternity and Child Health Care Center reminds you that please don't give your baby milk drinks with additives and additives. Tell your friends who have children at home, including Wangzai Milk, Coca-Cola, Shuang Weiwei, Wahaha AD Calcium Milk, Future Star, QQ Star, and Meijuyuan Fruit Milk, which are pineapple flavored. Both contain Botox. Now it is urgent to recall. Turn around if you have children& nbsp;& nbsp;& nbsp; If you have no children, please turn around! Go to buy it",0
6314a989jw1e3wx3z0dopj20cg0ht0uk.jpg,"[Shanzhai Red Cross Society] The International Red Cross Society is a worldwide health aid and social welfare organization, an independent and neutral organization whose mission is to provide humanitarian protection and assistance to victims of war and other violent situations. The Red Cross Society of China is the only member state that refuses to join the International Red Cross Society. Joining the International Red Cross means meeting international rules in terms of personnel arrangement, operation and management, and the accounts must be open to the International Red Cross.",0
a7145badjw1e4e0fq0zl2j20lc0sg422.jpg,"In the Ya'an earthquake, 1.53 million people in Ya'an (all included) donated 16 million yuan to Apple, Samsung and Foxconn alone. The average person is 1.05 million, and they are still short of money and materials! fuck! Corrupt officials will die if they are less greedy! Labor and management hope you will be Wang Wei all your life",0
b4d48669jw1ertpwkbgtmj205006hwei.jpg,"Help: The Maternity and Child Health Care Center reminds you, please don't give your baby milk drinks with additives and additives. Tell your friends who have children at home, such as Wangzai Milk, Coca-Cola, Shuangweiwei, Wahaha AD Calcium Milk, Future Star, QQ Star, and Meijuyuan Fruit Granule Milk, which have pineapple flavor. Both contain Botox. Now it is urgent to recall. Turn around if you have children& nbsp;& nbsp;& nbsp; If you have no children, please turn around!!",0
005P4Jamjw1eon7kpp56pj30dc0hswgd.jpg,"The Maternity and Child Health Care Center reminds you that please don't give your baby milk drinks with additives and additives. Tell your friends who have children at home that they just read the news: Wangzai milk, Coca-Cola, and Shuangweiwei. Wahaha AD calcium milk, Dumiz, Abbott, and Meijuyuan fruit grain milk are superior to pineapple flavor. Both contain Botox. Now it is urgent to recall. I hope that parents with children can tell each other. This must be changed. 'Use magic straws",0
71892ca3jw1dzql280yxbj.jpg,"At 18:00 yesterday, Taiping Carrefour had an emergency. All the entrances and exits were closed with iron doors, and no access was allowed. The reason was that a woman's child suddenly disappeared when she was checking out. Fortunately, the police immediately closed all the entrances and exits to look for the child. Later, the child was found in the bathroom on the second floor, his hair was shaved off, his clothes had been changed, and the traffickers disappeared. The gang committed crimes quickly, and the New Year's Day was coming, Please take good care of your children@ Baby Tony",0
6d08f423tw1ekgoo70e7jj20k00g00v3.jpg,"#Night peak spot # The head teacher ""offered a reward"" of 50 yuan to encourage pupils to jump off the building, and the 12-year-old boy broke his leg! Live Life Evening Peak, broadcast now!",0
005GHtogjw1ev1dnifechj30ci0m80u3.jpg,"#Tanggu Explosion # I can't understand why the so-called leaders blindly cover up the truth? Are the lives of those soldiers and people worthless? You gave an order that everyone should go to the rescue with life # Tanggu explosion # Why not# Tanggu explosion truth # continue to hide the number of dead? Is this the sorrow of the system? Will it not be remembered even if it is gone? Go to your fucking CCTV, go to your fucking Gov",0
005RkPLXjw1eo12tcekc7j30cs0hu74z.jpg,"[Online exposure: A woman in Shanghai was stripped of her pants and buttocks for several hours at the police station. Her 7-year-old daughter took photos.] The woman in red knelt at the front of the Zhabei District Government in Shanghai on the same day and begged for leadership, hoping to be properly settled. Suddenly, several big men burst out and pulled their pants. A few hours after taking it to the police station, one of them went to the Letters and Calls Office, which gave her a white sheet. The photo was taken by his 7-year-old daughter at the police station. 2 Anji Avenue",0
7d5b83dbjw1eqr4o8mz68j20n60gvq54.jpg,"The Maternity and Child Health Care Center reminds you, please don't give your baby milk drinks with additives and additives. Tell the children at home. Just read the news: Coca-Cola. Tasty. Wahaha AD calcium milk. Domez. Abbott. Meijuyuan fruit milk is superior to pineapple flavor, and it contains botulinum toxin. Now it is urgent to recall. If so many good milk powder children in Australia really don't like pure milk, put up a magic straw. Different straws can suck out different tastes of milk",0
70e11e0fjw1exo3n1vtznj20qq0hu0vu.jpg,"[Two thousand British police send the hero to the last leg] The 34-year-old British policeman Dave Philip died while performing his official duties to prevent the stolen pickup truck from escaping on October 5. On November 2, 2000 police officers dressed in black uniforms took to the streets to see them off. They accompanied Philip's wife and two young girls to see the hero off. The local police chief said, ""Philip has won the highest honor of a policeman."" The Daily Mail (Sina)",1
6049f15bgw1e9esmafp5uj2087089q3i.jpg,"[Terror Jiangxi Hospital Stealing Pregnant Women's Organs] A few days ago, the woman reported that she felt unwell after performing Caesarean section in Jingdezhen Xinhua Hospital. She went to the hospital for B-ultrasound examination and found that she was missing a kidney. President Zou Xinsheng was immediately arrested by the police. Zou confessed that she stole nine kidneys from pregnant women when they gave birth by cesarean section. The police found 1.8 million cash from his home. The media lost their voice",0
593bbc68gw1eyt5xg4byfj20ci08b0sy.jpg,"[Retired officials shake hands with Sanya City Management and take back the seized items] On December 8, the latest progress was made in Sanya's ""City Management PK officials"" event. In the afternoon of the same day, Zhang Shourang, deputy head of Tianya District, Sanya City, Ni Shaoliang, secretary of the Party Leadership Group of Tianya District Urban Administration, and two law enforcement members of Tianya District Urban Administration, came to the door and apologized to Bi Guochang, the ""migratory bird"" old man. Bi Guochang said on the spot that he accepted the apology. O Retirement officials shake hands with Sanya City Management and take back the detained items",1
593bbc68gw1eygh1wu19jj20b40b4aah.jpg,"In winter, my baby doesn't want to get up online",1
736f0c7ejw1ev0vm7wn11j20hs0a03zp.jpg,"@Bbox Xiaoxian: As of the afternoon of the same day, 482 ordinary people died in the Tianjin explosion, 52 people in the intensive care unit were not out of danger, 11 people were killed in the fire brigade, more than 400 in the squadron, and all of the two explosions were killed. The total number of deaths was more than 1300. The explosion area was about one kilometer. The nearest residential area was completely destroyed, and no one survived! The official said that only 12 firefighters were killed!",0
625ab309jw1eyuacvjs4vj20c80no765.jpg,"[The local government subsidizes the purchase of a house! Fuyang, Zhejiang Province will be compensated with a maximum of 800000 yuan at a time, and the higher the education, the more.] On December 9, the People's Government Office of Fuyang District, Hangzhou issued a document stipulating that the purchase of a new commercial house in Fuyang District will be subsidized by 1% of the purchase price. With a bachelor's degree, 1.5% of the housing allowance, 3% of the master's degree, and 10% of the doctor's degree. Academicians of the Chinese Academy of Sciences and Chinese Academy of Sciences will receive a one-time subsidy of 800000 yuan. The surging news O China's real estate de-stocking and overweight, and many local governments announced to use fiscal revenue subsidies to buy houses",1
629339efjw1em0oe64qvxj20hs0qs0xw.jpg,Tell each other quickly! NASA Warning: It is confirmed that the earth will enter the dark night for six consecutive days from December 16,0
005vzBj1jw1etmgqexr75j30sg0sg755.jpg,"110 It has been confirmed that it is not fake! Attention: adults with children at home are all optimistic. Zhengzhou, where more than 1000 foreigners came to Henan Province to steal children and rob children, has lost more than 20, and has dissected 7 organs! Today, the school also held a meeting for parents. They said that all the people who walk around the street and follow them downstairs at the door of the house, such as minivans, grain harvesters, old household appliances collectors, people wearing black masks and black pants, should not stop and pay no attention to those who ask for directions,",0
b3ea7085jw1eefe9k40h7j20be0h1wfm.jpg,#Li Bai's prediction more than 1000 years ago! MH370 # Where did you go#,0
895e4730jw1e03in01wkvj.jpg,"#Travel must know # [Thai visa information] From January 2 next year, Thailand will strictly distinguish between group visas and individual visas for tourists to Thailand. Individual visas require applicants to submit their own materials, while free travel must use individual visas to exit. After the new policy comes out, some tourists who originally planned to travel freely may choose to travel in groups to avoid the troublesome visa procedures. Tourists to Thailand may feel that the procedures are more expensive, time-consuming and laborious. (Figure skp19xx)",0
92c8bafdjw1ebfhzm7lstj20hs0j43zn.jpg,"Great! It's illegal to sell dog meat. The State Food and Drug Administration began to accept the reports of dog meat restaurants on November 1. The report phone number is 12331. Love dogs and animals! Dog owners, please forward it decisively. Please take care of and help your companion animals",0
9ca11729jw1enz1gt9t4cj20ej0egq3k.jpg,"State Administration of Radio, Film and Television (SARFT): 1. Since April 2015, the foreign restriction order has been implemented, and overseas TV dramas will be delayed for half a year. 2 Actors and celebrities are not allowed to host health programs. 3. From 2015, a TV series will be broadcast on two satellite TV stations at most. 4. Patriotism and anti-fascism themes must be broadcast between September and the end of October. 5. Cracking down on extramarital love and one-night stand content. 6. Youth campus films can have puppy love but not succeed. 7. Animals are not allowed to cultivate into essence after the founding of the People's Republic of China. 2. Nanping · Sanjiangkou Garden",0
7f59d36djw1eddheksxflj20hs0np757.jpg,"[Notice for Finding People] 13969597919 helped spread. This morning, a little girl over three years old was abducted near Yixin Home Community in Zunyi Development Zone. The little girl could accurately tell her father's mobile phone number. From the perspective of monitoring, it was carried away by a man over forty years old. Now everyone is crazy. Please tell me if you have any information. Thank you very much! Brothers and sisters who see information should pay attention! Contact person: Zheng ChunO webpage link",0
6b84693bjw1e3x7k5ji82j20i00qoq3s.jpg,"[Love] A 21-year-old girl named Xu Jing, please go back to Ya'an Shuicheng County People's Hospital as soon as possible. Her mother is seriously injured and wants to see her for the last time. Her father's number is 15193383486",0
a1908ac7jw1es9ktdd3ngj20eu08c3yq.jpg,"Please forward: Our school needs children's clothes, old and new! Ali region in Tibet is the highest altitude region in the world. Is there any old clothes and shoes of children aged four to ten around? Just wash them. Because children have few clothes and few donors, children at this age are short of clothes. If there are suitable clothes to mail, the address is Qusong Township Central Primary School, Zada County, Ali Prefecture, Tibet. Zip code: 857000. Principal: Dan Qu 18889073300.",0
464c1f95jw1dyb0x9cvp9j.jpg,"[Human tragedy] Unforgettable history: On the morning of December 3, 1984, a cyanide leak occurred in the P~X project of Union Carbide Co., Ltd. in Bhopal, India, covering a radius of 60 kilometers. 25000 people died directly, 550000 people died indirectly, and more than 200000 people were permanently disabled. At present, local residents still have to endure the torture of cancer and fetal malformation@ Issued by Ningbo",0
005O06wAjw1ermoeftl91j308v07q0t2.jpg,"The notice for finding people 13940292999. Wired payment of 100000 yuan helped spread. This morning, a little girl over three years old was abducted near the Jinxiu Garden Community. The little girl could tell her father's mobile phone number. From the perspective of monitoring, it was taken away by a man over forty. Now, adults are all crazy. Anyone who knows it, please tell me how grateful the brothers and sisters who saw the information. Please pay attention to the contact person Ning Jichun 13940292999",0
9bc50ed7jw1egqvodmo9bj20et0m83zw.jpg,"At the East Gate of Shenzhen, my friend took a picture and there was another accident",0
7d83b990jw1ev217l657mj20cb0fg0u7.jpg,#Tianjin Tanggu Big Bang#,0
4c88792ajw1eb5o8dj2ygj20f00qodhr.jpg,Thank God for sleeping. Paul Walker was saved from death. It was reported that he died yesterday because the local people said they would not survive after seeing the explosion was very strong&nbsp& nbsp; But he issued a statement this morning that he was still alive and told the fans not to hold a funeral for him too early! I am at: 2 Chaoyang North Road,0
593bbc68gw1eyti0dvwqbj20fa07xwfc.jpg,"[Shenyang guy opens a Buddhist utensil shop and his wife opens a room with an eminent monk] Mr. Qi opened a Buddhist utensil shop. Because of the bad business, he asked a ""eminent monk"" named Yaoyuan to guide him. Over time, more and more customers came to see the ""eminent monk"". Yaoyuan lived in Mr. Qi's house. In an accident, Mr. Qi found the secret in his wife's USB flash drive. According to the investigation, his wife and an eminent monk had opened a room, and the ""eminent monk"" had pulled Mr. Heiqi. O Shenyang boy opens a Buddhist shop and asks eminent monks to open a room with his wife",1
644471aegw1exgxeklqd1j20fa0bgq49.jpg,"[The remark of the traffic police ticket for illegal parking in front of the school gate of a parent in Fuzhou, ""no quality"", was a hot topic] On the 23rd, Mr. Zhao, a Fuzhou citizen, picked up his grandson from school and was issued a ticket for illegal parking. The remark of the ticket was ""no quality"". Mr. Zhao questioned the traffic police's use of the law enforcement ticket to ""curse"". Netizens poured out ""roast"" about Mr. Zhao's ""glass heart"". The person in charge of the traffic police team said that the move was indeed inappropriate, and the police concerned had criticized the education. (Dongkuai. com) O A parent in Fuzhou issued a ticket at the entrance of the school for parking violation and said ""no quality""",1
a46cdbefjw1dzfrq8uo0ij.jpg,"Love relay! Help these poor children to the future of their motherland! Sichuan Tibetan areas need clothes and shoes for children aged 4 to 10 years old, old and new. Just wash it clean. Address: Changsha Gongma Primary School, West District, Shiqu County, Ganzi Tibetan, Sichuan Province Zip code: 627350 Principal Dawa 15884044467 If there is no suitable clothes to mail, please help to transfer the sticker. Maybe your simple copy will give children a happy tomorrow",0
593bbc68gw1eyan69w2ypj20u00migpv.jpg,"[Guy and boss WeChat group argued about ""sea cucumber philosophy"" and then resigned] On the evening of the 21st, Mr. Ding, the employee, ""retorted"" the boss's ""sea cucumber philosophy"" in a WeChat training group, and then was removed from the group and received a dismissal message. As for the reason for dismissing Mr. Ding, the person in charge of the personnel department of the company told the reporter: ""The professional quality and basic quality are not up to the standard, and people in the group do not respect the rules and speak freely",1
bcc4487fjw1e2oa1oe6d2j.jpg,"On March 12, Beijing time, the actor Liu Xiaoling (Zhang Jinlai), who played the role of Sun Wukong in the 83rd edition of Journey to the West, died at the age of 53 at the Tzu Chi Hospital in Shaoxing, Zhejiang Province at 8:30 a.m. on March 12. If he brings countless joys to your childhood, and if you think he is an unsurpassed classic, please silently forward it, and let more people wish Brother Monkey a good journey! I am at: 2 Dajian Road",0
695fd0c2jw1e3v6oprwj4j20hs07y0ty.jpg,"Attention!!!! Fortunately, I quit!!!",0
005EWpwCjw1ev1xbtpm1bj30ku112dl9.jpg,"#Tianjin Tanggu Big Bang # I feel so sad, Amitabha",0
